ID,RBD,LONGITUD,LATITUD,NOM_RBD
756,935,-71.51808200000001,-30.683649000000000,ESCUELA SALALA
757,936,-71.41767900000001,-30.739660000000000,ESCUELA EL ESPINAL
758,937,-71.54355600000000,-30.763000000000000,ESCUELA ALCONES BAJOS
759,939,-71.30812100000000,-31.071030000000000,ESCUELA ALMENDRO DE QUILE
760,940,-71.40477000000000,-31.066389000000000,ESCUELA SAN PEDRO
763,943,-71.59931200000000,-31.127560000000000,ESCUELA PADRE PABLO DIEHL HARTMAN
764,945,-71.14742300000000,-30.848410000000000,ESCUELA SOL NACIENTE
765,946,-71.25626400000000,-30.797131000000000,ESCUELA TERESITA DE LOS ANDES
766,947,-71.24189800000001,-30.713751000000000,ESCUELA AURORA DE CHILE
767,948,-71.53942900000000,-30.790920000000000,ESCUELA BASICA LAS AGUILAS
768,949,-71.40720399999999,-31.122160000000000,ESCUELA EL DURAZNO DE QUILE
769,950,-71.64156300000000,-30.963961000000000,ESCUELA LA CEBADAS
770,951,-71.41387899999999,-30.771000000000000,ESCUELA LA CALERA DE SAN JULIAN
771,952,-71.56649000000000,-30.829201000000000,ESCUELA BASICA LOS CIENAGOS
772,953,-71.48976100000000,-30.710770000000000,ESCUELA PATRICIO ZEBALLOS
773,954,-71.40955400000000,-30.921709000000000,ESCUELA EL AJIAL DE QUILE
774,955,-71.26116900000000,-30.928499000000000,ESCUELA VILLA LOS CORRALES
775,956,-71.29020700000000,-30.949480000000000,ESCUELA PORTEZUELOS BLANCOS
776,957,-71.28885699999999,-30.793209000000000,ESCUELA EL CIENAGO
777,959,-71.25536300000000,-30.837891000000000,COLEGIO PARTICULAR SALI HOCHSCHILD
778,960,-71.28790300000000,-30.899700000000000,ESCUELA PARTICULAR EL LLANITO
779,962,-71.51791,-31.14104,ESCUELA ALGARROBO DE HORNILLOS
780,963,-71.56139400000001,-30.986450000000000,ESCUELA PARTICULAR EL TENIENTE
781,964,-71.17329407000000,-31.635339740000000,ESCUELA BASICA MUNICIPAL DE ADULTOS
782,967,-71.16838799999999,-31.634380000000000,LICEO DOMINGO ORTIZ DE ROZAS
783,968,-71.17826100000001,-31.641211000000000,LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES
784,969,-71.16098800000000,-31.630440000000000,ESCUELA BASICA VALLE DEL CHOAPA
785,970,-71.16824300000000,-31.631870000000000,ESCUELA JUAN CARRASCO RISCO
786,971,-71.16634400000000,-31.632299000000000,ESCUELA BASICA SAN RAFAEL DE ROZAS
787,972,-71.17476700000000,-31.630810000000000,ESCUELA BASICA JORGE ARACENA RAMOS
788,973,-71.06674200000000,-31.590250000000000,ESCUELA BASICA CLEMENCIA VILLARROEL
789,974,-71.27024800000000,-31.726431000000000,ESCUELA BASICA CAMILO HENRIQUEZ
790,976,-71.15941599999999,-31.754379000000000,ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA
791,977,-71.12354999999999,-31.738119000000000,ESCUELA BASICA GRACIELA DIAZ ALLENDE
792,978,-71.01152800000000,-31.435101000000000,ESCUELA BASICA MATANCILLA
794,981,-71.20790900000000,-31.727650000000000,ESCUELA BASICA CHOAPA LINDO
795,982,-71.19174200000000,-31.642031000000000,ESCUELA BASICA VILLA LOS NARANJOS
796,983,-71.36487084,-31.62371776,ESCUELA BASICA LAS LILAS DE TUNGA NORTE
797,984,-71.35430100000001,-31.641781000000000,ESCUELA BASICA TUNGA SUR
798,985,-71.13094300000000,-31.609970000000000,ESCUELA BASICA ASIENTO VIEJO
799,986,-71.14643900000000,-31.466169000000000,ESCUELA BASICA LAS CHINCHILLAS DE COCOU
800,987,-71.16896800000001,-31.634621000000000,COLEGIO SANTA TERESA
801,988,-71.15876799999999,-31.627640000000000,LICEO PARTICULAR LUIS ALBERTO VERA
802,990,-71.30699900000000,-31.707001000000000,ESCUELA PARTICULAR LAS CANAS
803,991,-71.22680699999999,-31.636089000000000,ESCUELA PARTICULAR QUEBRADA EL PERAL
804,993,-71.26154300000000,-31.733610000000000,ESCUELA PARTICULAR CANELILLO ALTO
805,994,-71.05193300000001,-31.414909000000000,ESCUELA PARTICULAR RINCON DEL ROMERO
806,995,-70.85119600000000,-31.555550000000000,ESCUELA PARTICULAR CAREN
807,996,-71.14544700000000,-31.782049000000000,ESCUELA PARTICULAR EL LANCO
808,997,-71.02249146000000,-31.612800600000000,ESCUELA PARTICULAR QUEBRADA DE CARCAMO
809,998,-71.32681300000000,-31.636999000000000,ESCUELA PARTICULAR ILTA
810,999,-71.24408699999999,-31.700279000000000,ESCUELA PARTICULAR 18 DE SEPTIEMBRE
811,1000,-71.08562458000000,-31.406934570000000,ESCUELA PARTICULAR SAN ENRIQUE
812,1001,-71.19113900000001,-31.602579000000000,ESCUELA PARTICULAR HERMINIA RAMOS
813,1002,-71.16233800000001,-31.816389000000000,ESCUELA PARTICULAR EL SOCAVON
814,1003,-71.16820526,-31.62715721,ESCUELA PARTICULAR SAN ROMUALDO
815,1004,-70.92672700000000,-31.576521000000000,ESCUELA PARTICULAR LA CAPILLA
816,1005,-71.36419700000000,-31.637659000000000,ESCUELA PARTICULAR RINCON DE TUNGA
817,1006,-70.99794000000000,-31.577030000000000,ESCUELA MANUEL JOSE IRARRAZAVAL
818,1007,-71.119427,-31.64567172,ESCUELA PARTICULAR CANAS DE MICHIO
819,1008,-71.23033900000000,-31.504141000000000,ESCUELA PARTICULAR QUILLAICILLO
820,1010,-71.30122400000000,-31.662430000000000,ESCUELA PARTICULAR CUYUNTAGUA
821,1011,-71.20258300000000,-31.719219000000000,ESCUELA PARTICULAR MACUCO
822,1013,-70.96555300000000,-31.776440000000000,LICEO DE SALAMANCA
823,1014,-70.96501200000000,-31.778870000000000,ESCUELA MATILDE SALAMANCA
824,1015,-70.97736399999999,-31.768761000000000,ESCUELA BASICA DIAGUITAS DE CHALINGA
825,1016,-70.68205300000000,-31.899099000000000,ESCUELA TRANQUILLA
826,1017,-71.05639600000001,-31.791140000000000,ESCUELA BASICA BERTA HIDALGO BARAHONA
827,1018,-71.02252200000000,-31.785700000000000,ESCUELA EL TAMBO
828,1019,-70.73092699999999,-31.883080000000000,ESCUELA BASICA CHILLEPIN
829,1020,-70.62133000000000,-31.897511000000000,ESCUELA BASICA GUISELA GAMBOA SALINAS
830,1021,-70.76104700000000,-31.704901000000000,ESCUELA ZAPALLAR
831,1022,-70.77279700000000,-31.901310000000000,ESCUELA COIRON
833,1024,-70.84293061,-31.84461799,ESCUELA LLIMPO
834,1025,-70.83706786,-31.83031596,ESCUELA LA HIGUERILLA
835,1027,-70.84308600000000,-31.864700000000000,ESCUELA BASICA QUELEN BAJO
838,1030,-70.95057700000000,-31.737829000000000,ESC.BASICA GUILLERMO BARRIOS VARGAS
839,1031,-71.05438200000000,-31.758249000000000,ESCUELA BASICA JULIO ECHAVARRIA
840,1032,-70.83130600000000,-31.732019000000000,ESCUELA BASICA SAN AGUSTIN
841,1033,-70.87621300000001,-31.841150000000000,ESCUELA BASICA PANGUESILLO
842,1034,-70.60997800000000,-31.944490000000000,ESCUELA LOS CORRALES
843,1036,-70.96536300000000,-31.782030000000000,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS
844,1037,-70.92044100000000,-31.738029000000000,ESCUELA PARTICULAR HUANQUE
845,1038,-70.97644000000000,-31.853340000000000,ESCUELA PARTICULAR EL PALQUIAL
846,1039,-71.16740856,-31.63063308,ESCUELA BASICA JORQUERA
847,1040,-70.86437200000000,-31.689421000000000,ESCUELA PARTICULAR LAS JARILLAS
848,1041,-70.83850099999999,-31.897570000000000,ESCUELA PARTICULAR CAJON DE QUELEN
849,1042,-71.01753200000000,-31.823099000000000,ESCUELA MUNICIPAL COLLIGUAY
850,1044,-70.94158899999999,-31.707541000000000,ESCUELA PARTICULAR MANQUEHUA
851,1045,-70.96322600000001,-31.781349000000000,ESCUELA PARTICULAR PUNTA NUEVA
852,1046,-70.93041200000000,-31.981371000000000,ESCUELA PARTICULAR PLANTA PELADEROS
853,1047,-70.95707700000000,-31.883551000000000,ESCUELA PARTICULAR VALLE CAMISAS
854,1048,-71.51492300000000,-31.912109000000000,LICEO NICOLAS FEDERICO LOHSE VARGAS
855,1049,-71.50980400000000,-31.911640000000000,COLEGIO DIEGO DE ALMAGRO
856,1050,-71.52567300000000,-32.142391000000000,ESCUELA BASICA ERCOLE BENCINI
857,1051,-71.49060799999999,-32.116871000000000,ESCUELA BASICA TERESA CANNON DE B.
858,1052,-71.31301100000000,-32.109779000000000,ESCUELA BASICA PABLO BARRIOLHET
859,1053,-71.37500799999999,-32.131630000000000,ESCUELA BASICA FORJADORES DE CHILE
861,1055,-71.39436300000000,-32.045319000000000,ESCUELA LOS MAQUIS
862,1059,-71.13952600000000,-31.931490000000000,ESCUELA CLARA VIAL ORREGO
863,1061,-71.16870100000000,-32.086609000000000,ESCUELA TILAMA
864,1062,-71.15428900000001,-32.033501000000000,ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN
865,1063,-71.31938900000000,-31.865561000000000,ESCUELA
866,1064,-71.16262100000000,-32.144748999999990,ESCUELA BASICA EL QUELON
867,1065,-71.37293200000001,-32.174320000000000,ESCUELA BASICA EL MANZANO
868,1066,-71.51524400000000,-31.913450000000000,ESCUELA PARTICULAR DIVINA PROVIDENCIA
870,1068,-71.22399900000001,-32.046581000000000,ESCUELA PARTICULAR CULIMO
871,1069,-71.32147200000000,-31.872061000000000,ESCUELA PARTICULAR MINA LAS VACAS
872,1070,-71.18459703,-31.92226413,ESCUELA PARTICULAR PUPIO
873,1071,-71.08508300000000,-31.960440000000000,ESCUELA PARTICULAR EL ROMERO
874,1072,-71.30613700000001,-32.058472000000000,ESCUELA PARTICULAR INFIERNILLO
875,1073,-71.11696625,-31.90989876,ESCUELA PARTICULAR EL RINCON
877,1076,-71.36633300000000,-32.135170000000000,ESCUELA PARTICULAR MAIMALICAN
878,1077,-71.45768000000000,-31.400040000000000,ESCUELA BASICA HECTOR JORQUERA VALENCIA
879,1078,-71.53666699999999,-31.580410000000000,ESCUELA BASICA JUAN ANTONIO RIOS
881,1080,-71.57330300000000,-31.413420000000000,ESC.BASICA JOSE ANTONIO ECHAVARRIA
882,1081,-71.42003600000000,-31.418119000000000,ESC.BASICA EUSEBIO LILLO ROBLES
883,1082,-71.33381700000000,-31.490780000000000,ESC.BASICA MERCEDES MARIN DEL SOLAR
884,1083,-71.42508700000000,-31.466249000000000,ESCUELA BASICA CARQUINDANO
885,1084,-71.42117300000000,-31.288090000000000,ESCUELA BASICA JABONERIA
886,1085,-71.38326300000000,-31.349920000000000,ESCUELA BASICA PABLO NERUDA
887,1086,-71.36460876000000,-31.292737960000000,ESCUELA BASICA MARIANO LATORRE
888,1087,-71.38256800000001,-31.391460000000000,ESCUELA BASICA CANELA ALTA
890,1090,-71.37899779999999,-31.500516890000000,ESC.BASICA CARLOS IBANEZ DEL CAMPO
891,1092,-71.44700600000000,-31.587320000000000,ESCUELA BASICA MINCHA NORTE
892,1093,-71.33737200000000,-31.563141000000000,ESCUELA BASICA ATELCURA ALTA
893,1094,-71.47792800000001,-31.294769000000000,ESCUELA BASICA POZA HONDA
894,1095,-71.43269300000000,-31.599100000000000,ESCUELA BASICA SARGENTO ALDEA
895,1096,-71.25174699999999,-31.360849000000000,ESCUELA BASICA LOS POZOS
896,1097,-71.42182922000001,-31.200328830000000,ESCUELA BASICA ESPIRITU SANTO
898,1099,-71.23191799999999,-31.233801000000000,ESCUELA VIOLETA PARRA
899,1100,-71.52452099999999,-31.608971000000000,ESC.BASICA CARLOS VIAL ESPANTOSO
900,1101,-71.35031900000000,-31.529100000000000,ESCUELA BASICA JOSE MIGUEL CARRERA
901,1102,-71.46199799999999,-31.209600000000000,ESCUELA BASICA BALDOMERO LILLO FIGUEROA
902,1103,-71.50280827,-31.22927113,ESCUELA BASICA  VICTOR DOMINGO SILVA
903,1104,-71.44843299999999,-31.249701000000000,ESCUELA LA CORTADERA
906,1108,-71.30808300000000,-31.384630000000000,ESCUELA BASICA MARTA BRUNETT
907,1109,-71.33030700000000,-31.336100000000000,ESCUELA BASICA GABRIELA MISTRAL
908,1112,-71.31908365,-31.52459073,ESCUELA PARTICULAR EL POTRERO
909,1113,-71.34207200000000,-31.256660000000000,ESCUELA BASICA SALVADOR REYES
910,1114,-71.43763700000000,-31.362591000000000,ESCUELA PARTICULAR EL CHILCAL
912,1116,-71.34945700000000,-31.409580000000000,ESCUELA PARTICULAR CANELILLA
913,1117,-71.48615300000000,-31.452641000000000,ESCUELA PARTICULAR LOS TOMES
8733,11100,-70.83299765,-29.70239637,COLEGIO CONDORIACO
8734,11102,-71.34877699,-29.96129952,ESCUELA MANUEL MAGALLANES MOURE
8735,11103,-71.33971086000000,-29.963132670000000,COLEGIO LOS CARRERA
8736,11105,-71.24764999999999,-29.962080000000000,COLEGIO PARTICULAR MIGUEL DE CERVANTES
8737,11106,-71.20027899999999,-30.606621000000000,COLEGIO PARTICULAR SANTA MARIA
8738,11107,-71.20488769000001,-30.604595440000000,COLEGIO PART.SANTA TERESA DE JESUS
8739,11110,-70.67060900000000,-30.277651000000000,LICEO JORGE IRIBARREN CHARLIN DE HURTADO
8740,11111,-71.25489000000000,-30.833229000000000,LICEO ALBERTO GALLARDO LORCA
8741,11113,-71.67209600000000,-30.900339000000000,BASICA COMUN DELIA ANDRADE DE TELLO
8742,11114,-71.24984000000001,-29.900490000000000,COLEGIO NUEVO MUNDO
8743,11116,-71.24841000000001,-29.927010000000000,JARDIN INFANTIL LAS ABEJITAS
8744,11117,-71.23959000000001,-29.906837000000000,JARDIN INFANTIL EL SOLDADITO
8745,11120,-71.34087038000000,-29.959973990000000,JARDIN INFANTIL CARRUSEL
8746,11122,-71.33642000000000,-29.968548000000000,JARDIN INFANTIL DEL HOSPITAL DE COQUIMBO
8748,11127,-71.19824000000000,-30.596834000000000,JARDIN INFANTIL TOÑITO
8750,11130,-71.18720200000000,-31.645370000000000,COLEGIO SAN IGNACIO DE LOYOLA
8751,11133,-71.33933300000000,-29.962021000000000,COLEGIO PARTICULAR SAN GABRIEL
8752,11136,-71.19418000000000,-30.604742000000000,COLEGIO SAN ALBERTO HURTADO CRUCHAGA
8753,11138,-71.25216000000000,-29.906588000000000,JARDIN INFANTIL PILLIN
8754,11139,-71.25428800000000,-29.963869000000000,LICEO FERNANDO BINVIGNAT MARIN
8755,11144,-71.25090800000000,-29.959820000000000,ESCUELA DIEGO DE ALMEYDA
8756,11145,-71.25684400000000,-29.966249000000000,COLEGIO PARTICULAR CALASANZ
8757,11147,-71.16262800000000,-31.628370000000000,COLEGIO MANANTIAL
8758,11148,-71.14985014,-31.62408681,ESCUELA BASICA LA PUNTILLA NORTE
8760,11153,-71.32137299999999,-31.315580000000000,ESCUELA LA PARRITA
8761,11154,-71.59610748000000,-31.326726910000000,ESCUELA BASICA EL TOTORAL
8762,11155,-71.23166700000000,-29.886990000000000,LICEO JORGE ALESSANDRI RODRIGUEZ
8763,11156,-71.16750000000000,-31.630577000000000,CENTRO DE DETENCION PREVENTIVA
8764,11157,-71.25347900000000,-29.914980000000000,COLEGIO LIBERTADOR SIMON BOLIVAR
9581,12765,-71.50695899999999,-31.913303000000000,ESCUELA ESPECIAL DIVERSIA
9587,12774,-71.23241400000001,-29.887165000000000,ESCUELA ESPECIAL DE LENGUAJE PEQUEÑAS CUMBRES
9589,12776,-71.33997599999999,-29.962576000000000,ESCUELA DE LENGUAJE MI MUNDO DE LETRAS
9592,12779,-71.23282600000000,-29.949930000000000,COLEGIO ALTOS DEL CERRO GRANDE
9593,12780,-71.25088049999999,-29.886624000000000,COLEGIO EDUCACION ESPECIAL ZAYED
9594,12781,-71.26381000000001,-29.898990000000000,AMAZING GRACE ENGLISH SCHOOL
9822,13300,-71.22835000000001,-29.952143000000000,COLEGIO ALEMAN
9823,13302,-71.34059100000000,-32.022259000000000,ESCUELA PARTICULAR CERRO BLANCO
9824,13303,-71.26112366000000,-29.940576550000000,COLEGIO CONEJITO CHIMBUN Y SUS AMIGOS
9826,13305,-71.24223300000000,-29.947689000000000,COLEGIO TRINITY
9827,13309,-71.25485999999999,-30.871149000000000,ESC. BASICA LA HIGUERA DE PUNITAQUI
9830,13312,-70.83258100000000,-31.125469000000000,ESCUELA PARTICULAR CHEPICA
9831,13313,-71.34169000000000,-29.977051000000000,COLEGIO FRANCIS SCHOOL
9832,13314,-71.33042900000000,-29.991880000000000,COLEGIO CRISTOBAL COLON
9835,13319,-71.26618000000001,-29.934664000000000,SCUOLA ITALIANA ALCIDE DE GASPERI
9836,13320,-71.49085200000000,-30.260481000000000,COLEGIO PARTICULAR TONGOY
9839,13324,-71.34538999999999,-29.984310000000000,COLEGIO SANTA MARIA DE BELEN N_ 162
9840,13325,-70.92720348,-30.97028454,ESCUELA JOSE RAFAEL SALINAS
9841,13328,-71.24043000000000,-29.913246000000000,JARDIN INF  DE LA UNIVERSIDAD DE LA SERENA
9842,13329,-71.25344100000000,-29.923272000000000,JARDIN INFANTIL HAPPY KING
9843,13330,-71.25227400000000,-29.906549000000000,COLEGIO PARTICULAR PIERROT
9844,13331,-71.33040619000001,-29.973897930000000,JARDIN INFANTIL PIN UNO- PIN DOS
9845,13332,-71.34183347000000,-29.987810120000000,COLEGIO SAINT MARY SCHOOL
9846,13333,-71.08103199999999,-29.980049000000000,ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI
9849,13336,-71.12509900000001,-30.975389000000000,ESCUELA BASICA JOSE IGNACIO ZENTENO
9851,13339,-71.24374000000000,-29.900415000000000,JARDIN INFANTIL SAN DANIEL
9852,13341,-71.33429700000001,-29.983101000000000,COLEGIO PART. KOMVUX - COQUIMBO
9853,13342,-71.34355900000000,-29.960100000000000,COLEGIO PARTICULAR SAN FRANCISCO JAVIER
9855,13344,-71.24447600000001,-29.871950000000000,COLEGIO AMERICANO
9857,13350,-71.24560547000000,-29.876611710000000,JARDIN INFANTIL LE PETIT ENFANT
9859,13352,-71.41494000000000,-31.389160000000000,LICEO POLIV.PADRE JOSE HERDE P-LHER
9861,13356,-71.25675200000001,-29.928570000000000,COLEGIO ALBERT EINSTEIN
9863,13358,-70.96428700000000,-29.950050000000000,ESCUELA JUAN RENDIC
9865,13360,-71.24887099999999,-29.924580000000000,COLEGIO SAN NICOLAS
9866,13361,-71.34294900000000,-29.964211000000000,KID´S WORLD SCHOOL
9867,13362,-70.80937200000000,-30.726231000000000,ESCUELA BASICA LOS ANGELES DE RAPEL
9868,13363,-71.29340400000000,-30.745501000000000,ESCUELA BASICA MUNICIPAL LA GRANJITA
9869,13364,-71.22081737,-30.81288577,ESCUELA BASICA MUNICIPAL EL PIDEN
9870,13365,-70.87338300000000,-30.509649000000000,ESCUELA BASICA MINILLAS
9874,13370,-71.26876285000000,-29.952255950000000,COLEGIO DEL ALBA
9875,13372,-71.26154300000000,-29.945110000000000,COLEGIO FRANCISCO PALAU
9876,13373,-71.27015700000000,-29.952560000000000,COLEGIO PARTICULAR LEONARDO DA VINCI
9878,13375,-71.16697700000000,-31.870640000000000,ESCUELA BASICA EL MEMBRILLO
9879,13376,-71.23724400000000,-29.888479000000000,COLEGIO SAN MANUEL
9881,13378,-71.25033999999999,-29.923300000000000,COLEGIO SER
9882,13379,-71.21114300000001,-31.738779000000000,ESCUELA BASICA CUMBRE DE LOS ANDES
9883,13380,-70.89048800000000,-31.585859000000000,ESCUELA BASICA MUNICIPAL LOS PERALES
9886,13383,-70.96597300000001,-31.774059000000000,COLEGIO CAMBRIDGE SCHOOL
9887,13384,-71.23278800000000,-29.884769000000000,SAINT JOHN´S SCHOOL
9889,13387,-71.19231415000000,-30.601518630000000,COLEGIO DE ARTES ELISEO VIDELA JORQUERA
9890,13388,-71.24651299999999,-29.923450000000000,COLEGIO SANTO TOMAS LA SERENA
9891,13389,-71.24787900000000,-29.934774000000000,JARDIN INFANTIL RICITOS DORADOS
9895,13393,-71.24812317000000,-29.920183180000000,JARDIN INFANTIL MUNDO CLUB
9896,13394,-70.96090700000001,-31.781540000000000,CORAZON DE JESUS
9897,13395,-70.96007500000000,-31.778610000000000,ESCUELA ESPECIAL HOLANDA
9898,13396,-71.33534200000000,-29.973860000000000,CENTRO EST.Y DES.INTEGRAL DEL NINO
9900,13398,-71.51147460999999,-31.911907200000000,JARDIN INFANTIL TISKA MAMA
9902,13401,-71.36190000000001,-29.984518000000000,JARDIN INFANTIL CINDERELLA
9904,13403,-71.25933838000000,-29.971656800000000,JARDIN INFANTIL LOS ROBLECITOS
9905,13405,-71.25543976000000,-29.964115140000000,JARDIN INFANTIL MUNDO FELIZ
9906,13406,-71.25064999999999,-29.898232000000000,JARDIN INFANTIL PIECECITOS DE NINO
9911,13411,-71.25139600000000,-29.925997000000000,JARDIN INFANTIL FUERTE ALEGRIA
9912,13412,-70.83055100000000,-30.705460000000000,COLEGIO BASICO RENACER DE CERRILLOS
9915,13415,-71.24592000000000,-29.907623000000000,LICEO DE ADULTOS MAX PLANCK
9916,13416,-71.25757599000001,-29.932012560000000,COLEGIO ARTISTICO CULTURAL FORM-ARTE
9917,13417,-71.23594700000000,-29.886511000000000,COLEGIO ELQUI
9919,13420,-71.23967700000000,-29.868610000000000,COLEGIO NUESTRA SENORA DE ANDACOLLO
9921,13423,-70.66899900000000,-30.275320000000000,ESCUELA BASICA AMANECER
9922,13424,-71.21306610000001,-29.920011520000000,JARDIN INFANTIL SUEÑO AZUL
9924,13426,-71.24858100000000,-29.899290000000000,COLEGIO SAN LUCAS
9925,13427,-70.97139000000000,-30.696400000000000,COLEGIO LOS CONQUISTADORES
9926,13428,-71.20583300000000,-31.648270000000000,ESCUELA BASICA SAN ISIDRO DE CUZ CUZ
9932,13434,-71.24572999999999,-29.929061000000000,COLEGIO SAN JOAQUIN
9934,13437,-71.25069999999999,-29.923143000000000,COLEGIO MONTEGRANDE
9936,13439,-71.20207200000000,-30.591961000000000,COLEGIO PUCARA
9939,13442,-71.33412900000000,-29.990540000000000,COLEGIO SANTA FAMILIA
9942,13445,-71.34113300000000,-29.966181000000000,COLEGIO ESPANOL
9943,13446,-71.21363100000001,-29.920200000000000,MARIA EDUCA
9946,13450,-71.25544307000000,-29.923611020000000,COLEGIO ANDRES BELLO - PAMPA
9947,13451,-71.26593018000000,-29.950408940000000,JARDIN INFANTIL JESUS DE NAZARET
9948,13453,-71.25900917000000,-29.970863030000000,JARDIN INFANTIL MICHEY MOUSE
9950,13455,-71.10429400000000,-31.601482000000000,ESCUELA ESPECIAL ILLAPEL
9952,13457,-71.19661713000001,-30.599355700000000,JARDIN INFANTIL MI BEBITO
9955,13460,-71.32902000000000,-29.984690000000000,JARDIN INFANTIL HAPPY HOUSE
9956,13461,-71.49340100000001,-30.262640000000000,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ
9957,13462,-70.96056366000001,-30.686729430000000,COLEGIO CERRO GUAYAQUIL
9958,13463,-71.23944100000000,-29.870449000000000,COLEGIO CARLOS CONDELL DE LA HAZA
9960,13465,-70.96180000000000,-31.796480000000000,ESCUELA BASICA JESUS NAZARENO
9961,13467,-71.34191100000000,-29.942120000000000,COLEGIO SANTA MARIA DEL REFUGIO
9963,13469,-71.21951294000000,-29.916952130000000,JARDIN INFANTIL GRAN MOZART
9965,13471,-71.21326000000001,-29.917728000000000,ESC. ESPECIAL DE TRAN. DE LA COM. SANTA LUISA
9967,13473,-71.24000500000000,-29.876960000000000,ESC. ESP. DE TRANST. DE LA COM. NUEVO AMANECE
9968,13474,-71.23858600000000,-29.874451000000000,COLEGIO LA MISION
9969,13475,-71.23269700000000,-29.875570000000000,COLEGIO SAN MARTIN DE PORRES
9970,13476,-71.25461000000000,-29.905317000000000,JARDIN INFANTIL EL MUNDO DE LOS PELUSITAS
9972,13478,-71.25435000000000,-29.922012000000000,JARDIN INFANTIL MI RINCON
9973,13479,-71.25819000000000,-29.958744000000000,ESCUELA ESPECIAL EL SENDERO
9974,13480,-71.20671000000000,-30.596727000000000,ESCUELA ESPECIAL PALABRITAS
9975,13481,-71.20152000000000,-30.603779000000000,ESCUELA ESPECIAL GALILEO
9976,13482,-71.17525000000001,-31.634089000000000,ESC. ESPECIAL DE TRAST. DE LA COMUN. PLUMA D
9977,13484,-71.34032400000000,-29.978140000000000,ESCUELA ESP. TRANS. DE LA COM. ENTREMUNDOS
9979,13486,-71.49170700000001,-31.890650000000000,COLEGIO SAN FRANCISCO JAVIER
9981,13488,-71.24652000000000,-29.923490000000000,ESCUELA ESP. DE TRANS. DE LA COM. NUEVA BELEN
9982,13489,-71.25682100000000,-29.972420000000000,COLEGIO MARIA EDUCA
9984,13491,-71.26696800000001,-29.951099000000000,COLEGIO ALTAZOR
9986,13493,-71.18574000000000,-30.581910000000000,ESCUELA DE LENGUAJE RENACER
9987,13494,-70.93802599999999,-30.781900000000000,ESCUELA BASICA LA VILLA
9990,13498,-71.32721700000000,-30.950451000000000,ESCUELA BASICA ALTOS DE PECHEN
9991,13499,-71.24834000000000,-29.957296000000000,ESC.ESP.DE TRANST. DE LA COM. CEDIN - TIERRA
9992,13500,-71.15713000000000,-31.625523000000000,ESC.ESP.DE TRANST.DE LA COM. CUNA DE CONDORES
9993,13501,-71.24750000000000,-29.966333000000000,JARDIN INFANTIL PUCARA
9994,13503,-71.26003300000001,-29.934879000000000,COLEGIO VALENTIN LETELIER
9995,13504,-71.29338799999999,-29.977430000000000,COLEGIO SAN LORENZO
9996,13505,-70.96845999999999,-31.771328000000000,ESC.ESP.DE TRANST.ESPEC. DE LENG. SAN SEBASTI
9997,13506,-71.25649000000000,-30.831184000000000,COLEGIO AYELEN
10001,13510,-71.22974400000000,-29.885750000000000,ESC.ESP.DE TRANST. ESPEC. DEL LENGUAJE GUAYAS
10003,13512,-70.72029900000000,-30.031490000000000,COLEGIO JOAQUIN VICUÐA LARRAIN
10004,13513,-71.18298299999999,-30.596100000000000,COLEGIO DALMACIA
10005,13514,-71.24770400000000,-29.957371000000000,COLEGIO MARIA DE ANDACOLLO
10006,13515,-71.00108000000000,-31.179602000000000,ESCUELA ESPECIAL Y LENGUAJE ROCIO
10007,13517,-70.70804000000000,-30.034140000000000,ESCUELA ESPECIAL DE LENGUAJE SAN GUILLERMO
10008,13518,-71.25525700000000,-29.964081000000000,COLEGIO ARAUCO
10014,13524,-71.17398000000000,-31.633615000000000,ESCUELA ESPECIAL ALCAZAR
10015,13525,-71.25394000000000,-29.957752000000000,COLEGIO OLIMPO
10017,13527,-71.23308000000000,-29.949745000000000,COLEGIO AGUILA MAYOR
10018,13528,-71.34169000000000,-29.960712000000000,COLEGIO ADULTOS SAN LUIS
10019,13529,-71.25697327000000,-29.970899580000000,JARDIN INFANTIL EL BOSQUE
10020,13530,-71.32915500000000,-29.972258000000000,ESC. DE TRAST. ESPECIFICOS DE LEGUAJE JOSE M
10021,13531,-71.49882500000000,-31.905630000000000,ESC. ESP.TRASTORNO LENGUAJE MANATI
10022,13532,-71.19163512999999,-30.606325150000000,ESCUELA DE PARVULOS HAPPY KINDER
10023,13534,-70.96458400000000,-31.775770000000000,ESC.ESP.DE TRAST.ESPECIFICOS DEL LENGUAJE AYE
10024,13535,-71.21003700000000,-29.925329000000000,COLEGIO CERRO GRANDE
10025,13536,-71.34229999999999,-29.986458000000000,JARDIN INFANTIL SANTA ANNA
10026,13537,-71.24452966,-29.87952933,LICEO PADRE COLL
10027,13538,-71.20697783999999,-30.604125980000000,JARDIN INFANTIL PARVUS
10028,13539,-71.32788100000000,-29.996759000000000,ESCUELA LATINOAMERICA EDUCA
10029,13540,-71.20218000000000,-30.593105000000000,ESC.ESP.DE LENG.HABLA PALABRA NORTE
10030,13541,-71.01423000000000,-30.880472000000000,ESCUELA ESPECIAL SANTA ELENA
